Dist,L,λ/steps,Noise,Shots,Backend,Fidelity,TVD,TVD±1σ,JSD
EXP,4,0.4,medium,4096,ibm_toronto,0.993150811547848,0.035005995541247795,0.0350±0.0071,0.0032032829658208833
EXP,4,0.5,medium,4096,ibm_toronto,0.9897941242535743,0.03462163119281669,0.0346±0.0069,0.004453239355524743
EXP,4,0.6,medium,4096,ibm_toronto,0.9859389706086865,0.03965828269091684,0.0397±0.0067,0.00597330006538583
EXP,4,0.7000000000000001,medium,4096,ibm_toronto,0.9855548159125757,0.033147718841990415,0.0331±0.0065,0.005950307735792328
EXP,4,0.8,medium,4096,ibm_toronto,0.9803272335782779,0.043525438046726296,0.0435±0.0063,0.008077436692438725
EXP,4,0.9,medium,4096,ibm_toronto,0.9805504676982773,0.037215320750871604,0.0372±0.0061,0.00783580681259073
EXP,4,1.0,medium,4096,ibm_toronto,0.9785929596558651,0.04150454610517598,0.0415±0.0060,0.008497967060063717
EXP,4,0.1,high,4096,ibm_toronto,0.9984600794673663,0.027964463843327896,0.0280±0.0076,0.000769750088952486
EXP,4,0.2,high,4096,ibm_toronto,0.9977620955175436,0.02849414900148932,0.0285±0.0074,0.0010611475875561024
EXP,4,0.30000000000000004,high,4096,ibm_toronto,0.9948746222351273,0.029843705872085714,0.0298±0.0072,0.002481811116427842
EXP,4,0.4,high,4096,ibm_toronto,0.9934934346492473,0.030024683510803507,0.0300±0.0070,0.003025130037377594
EXP,4,0.5,high,4096,ibm_toronto,0.9895604608243034,0.03047018576906884,0.0305±0.0069,0.004609988688890238
EXP,4,0.6,high,4096,ibm_toronto,0.9876572948888248,0.03444862147021109,0.0344±0.0067,0.0051770598162912225
EXP,4,0.7000000000000001,high,4096,ibm_toronto,0.9844479446113342,0.04159458732502257,0.0416±0.0065,0.006466428465209427
EXP,4,0.8,high,4096,ibm_toronto,0.9821089661012362,0.038148807166908424,0.0381±0.0063,0.007248765687389224
EXP,4,0.9,high,4096,ibm_toronto,0.9805504676982773,0.037215320750871604,0.0372±0.0061,0.00783580681259073
EXP,4,1.0,high,4096,ibm_toronto,0.9770741914163096,0.043209070927016716,0.0432±0.0060,0.009160188671366098
EXP,4,0.1,low,8192,ibm_toronto,0.999033834812583,0.021893708508478743,0.0219±0.0054,0.00048292661834130237
EXP,4,0.2,low,8192,ibm_toronto,0.9987458728233474,0.021610944218959073,0.0216±0.0052,0.0006249679506763928
EXP,4,0.30000000000000004,low,8192,ibm_toronto,0.9964375086762974,0.028870388745169725,0.0289±0.0051,0.0017551822852171948
EXP,4,0.4,low,8192,ibm_toronto,0.9946749004647133,0.03187604679291104,0.0319±0.0050,0.0025327988459329506
EXP,4,0.5,low,8192,ibm_toronto,0.9912731008644278,0.03379335877915095,0.0338±0.0049,0.0039658912227161815
EXP,4,0.6,low,8192,ibm_toronto,0.9874200641647373,0.036232188677362276,0.0362±0.0047,0.005471911111237015
EXP,4,0.7000000000000001,low,8192,ibm_toronto,0.985285414143933,0.04283262988656633,0.0428±0.0046,0.006311460316082197
EXP,4,0.8,low,8192,ibm_toronto,0.9817681908492749,0.03860443224396124,0.0386±0.0045,0.007597128999895251
EXP,4,0.9,low,8192,ibm_toronto,0.9802093117806543,0.0358386097605297,0.0358±0.0043,0.008068673109579587
EXP,4,1.0,low,8192,ibm_toronto,0.9782020455244664,0.042010695561497814,0.0420±0.0042,0.008689467263896775
EXP,4,0.1,medium,8192,ibm_toronto,0.9991970916955376,0.0198020245006219,0.0198±0.0054,0.00040125468657343057
EXP,4,0.2,medium,8192,ibm_toronto,0.9979684095128314,0.022748799257775495,0.0227±0.0053,0.0010089922185438462
EXP,4,0.30000000000000004,medium,8192,ibm_toronto,0.9970581977603248,0.02724931994776081,0.0272±0.0051,0.0014354388819185905
EXP,4,0.4,medium,8192,ibm_toronto,0.9948875913238722,0.0308125506561468,0.0308±0.0050,0.0024315562871805164
EXP,4,0.5,medium,8192,ibm_toronto,0.9912731008644278,0.03379335877915095,0.0338±0.0049,0.0039658912227161815
EXP,4,0.6,medium,8192,ibm_toronto,0.9888891967699805,0.027846614195585286,0.0278±0.0047,0.004803204666229183
EXP,4,0.7000000000000001,medium,8192,ibm_toronto,0.9850923858221808,0.03942155701184042,0.0394±0.0046,0.006341632852914775
EXP,4,0.8,medium,8192,ibm_toronto,0.98263177648481,0.042028978072164595,0.0420±0.0045,0.0072397336505916655
EXP,4,0.9,medium,8192,ibm_toronto,0.9818318132007853,0.03733984139903062,0.0373±0.0043,0.007379597060309501
EXP,4,1.0,medium,8192,ibm_toronto,0.9771066328464519,0.038227057294525496,0.0382±0.0042,0.009168547353274593
EXP,4,0.1,high,8192,ibm_toronto,0.999033834812583,0.021893708508478743,0.0219±0.0054,0.00048292661834130237
EXP,4,0.2,high,8192,ibm_toronto,0.9986825181306632,0.021440062436300613,0.0214±0.0052,0.0006562188478056202
EXP,4,0.30000000000000004,high,8192,ibm_toronto,0.996405329140384,0.027421529215135947,0.0274±0.0051,0.001772500821028919
EXP,4,0.4,high,8192,ibm_toronto,0.9946749004647133,0.03187604679291104,0.0319±0.0050,0.0025327988459329506
EXP,4,0.5,high,8192,ibm_toronto,0.9916784165378314,0.03168402612415321,0.0317±0.0049,0.0037201285039503915
EXP,4,0.6,high,8192,ibm_toronto,0.9888891967699805,0.027846614195585286,0.0278±0.0047,0.004803204666229183
EXP,4,0.7000000000000001,high,8192,ibm_toronto,0.9850923858221808,0.03942155701184042,0.0394±0.0046,0.006341632852914775
EXP,4,0.8,high,8192,ibm_toronto,0.9817681908492749,0.03860443224396124,0.0386±0.0045,0.007597128999895251
EXP,4,0.9,high,8192,ibm_toronto,0.9818318132007853,0.03733984139903062,0.0373±0.0043,0.007379597060309501
EXP,4,1.0,high,8192,ibm_toronto,0.9782020455244664,0.042010695561497814,0.0420±0.0042,0.008689467263896775
EXP,5,0.1,low,4096,ibm_mumbai,0.9956384460715451,0.038666675609247275,0.0387±0.0076,0.0021402534211866714
EXP,5,0.2,low,4096,ibm_mumbai,0.9881834236702546,0.0459816807176131,0.0460±0.0075,0.0055017165524215055
EXP,5,0.30000000000000004,low,4096,ibm_mumbai,0.9776687990632463,0.052218339628039914,0.0522±0.0073,0.009513967371311199
EXP,5,0.4,low,4096,ibm_mumbai,0.9700224507472727,0.05533497809328427,0.0553±0.0071,0.012288281375060689
EXP,5,0.5,low,4096,ibm_mumbai,0.964423108401375,0.053768656916742874,0.0538±0.0069,0.014055533499098011
EXP,5,0.6,low,4096,ibm_mumbai,0.9601288716933991,0.05592315296716473,0.0559±0.0068,0.015273676154430342
EXP,5,0.7000000000000001,low,4096,ibm_mumbai,0.9553265261252527,0.06548072887050105,0.0655±0.0066,0.017159689677913193
EXP,5,0.8,low,4096,ibm_mumbai,0.7941618441253894,0.2579148593343433,0.2579±0.0071,0.08570652698443358
EXP,5,0.9,low,4096,ibm_mumbai,0.7494214859392022,0.3038882372607042,0.3039±0.0071,0.10549087320475126
EXP,5,1.0,low,4096,ibm_mumbai,0.7692715401442144,0.28165690443979624,0.2817±0.0070,0.0954401543573439
EXP,5,0.1,medium,4096,ibm_mumbai,0.9943969593750147,0.03976776358580091,0.0398±0.0076,0.002595418623707436
EXP,5,0.2,medium,4096,ibm_mumbai,0.986931302790947,0.04117668593941024,0.0412±0.0075,0.006000746876960949
EXP,5,0.30000000000000004,medium,4096,ibm_mumbai,0.9783886430201796,0.051461690423816375,0.0515±0.0073,0.009222995312721603
EXP,5,0.4,medium,4096,ibm_mumbai,0.9694107737843559,0.05828248554732558,0.0583±0.0071,0.01253243888791088
EXP,5,0.5,medium,4096,ibm_mumbai,0.9629928213253166,0.05582030663194361,0.0558±0.0069,0.014676541913894756
EXP,5,0.6,medium,4096,ibm_mumbai,0.9579057985759092,0.06400078039263495,0.0640±0.0068,0.016472647195341264
EXP,5,0.7000000000000001,medium,4096,ibm_mumbai,0.9546123157010385,0.06914288834070295,0.0691±0.0066,0.017438534388037302
EXP,5,0.8,medium,4096,ibm_mumbai,0.7896859724081173,0.2606004060949444,0.2606±0.0071,0.08685997255072227
EXP,5,0.9,medium,4096,ibm_mumbai,0.7471909465138866,0.3063296435102503,0.3063±0.0071,0.10659909915982732
EXP,5,1.0,medium,4096,ibm_mumbai,0.7664794357676683,0.279703779263629,0.2797±0.0070,0.0960854659400118
EXP,5,0.1,high,4096,ibm_mumbai,0.9948046364606137,0.038228094721789924,0.0382±0.0076,0.002474947038302147
EXP,5,0.2,high,4096,ibm_mumbai,0.9878973069606928,0.04347157312525794,0.0435±0.0075,0.005570276221398373
EXP,5,0.30000000000000004,high,4096,ibm_mumbai,0.9781497620445456,0.05287403138252331,0.0529±0.0073,0.00933937808900921
EXP,5,0.4,high,4096,ibm_mumbai,0.9691005260144796,0.05824532592254972,0.0582±0.0071,0.012715025608785336
EXP,5,0.5,high,4096,ibm_mumbai,0.9624071622446613,0.06016465252294373,0.0602±0.0069,0.01494678700768471
EXP,5,0.6,high,4096,ibm_mumbai,0.9576442006283883,0.06749176100562304,0.0675±0.0068,0.016472836010462243
EXP,5,0.7000000000000001,high,4096,ibm_mumbai,0.9539787651745654,0.06700392890549203,0.0670±0.0066,0.01777704247567593
EXP,5,0.8,high,4096,ibm_mumbai,0.7938777408724622,0.2691453279699286,0.2691±0.0071,0.08669951301652386
EXP,5,0.9,high,4096,ibm_mumbai,0.7487825151740257,0.2948550341368195,0.2949±0.0071,0.10406817091004375
EXP,5,1.0,high,4096,ibm_mumbai,0.770719879266929,0.2753092480783357,0.2753±0.0069,0.09415370350438229
EXP,5,0.1,low,8192,ibm_mumbai,0.9965994459789171,0.0339051900461064,0.0339±0.0054,0.001653366907423547
EXP,5,0.2,low,8192,ibm_mumbai,0.9880318670909104,0.04107312423758153,0.0411±0.0053,0.005522103835386003
EXP,5,0.30000000000000004,low,8192,ibm_mumbai,0.9773678228350597,0.05126739325341887,0.0513±0.0051,0.009461709532576166
EXP,5,0.4,low,8192,ibm_mumbai,0.9715790455195578,0.044753840390074115,0.0448±0.0050,0.011369496991141023
EXP,5,0.5,low,8192,ibm_mumbai,0.9657720271870486,0.05059346768941655,0.0506±0.0049,0.013330970025516834
EXP,5,0.6,low,8192,ibm_mumbai,0.9608712932813617,0.0589411228973685,0.0589±0.0048,0.015099881088029909
EXP,5,0.7000000000000001,low,8192,ibm_mumbai,0.9598306550627508,0.05394995064489605,0.0539±0.0047,0.01512116588719328
EXP,5,0.8,low,8192,ibm_mumbai,0.7990345420831185,0.25086227106784464,0.2509±0.0050,0.08249895804968374
EXP,5,0.9,low,8192,ibm_mumbai,0.7505364660552825,0.3084048388227503,0.3084±0.0050,0.10532264500429167
EXP,5,1.0,low,8192,ibm_mumbai,0.7697358869835428,0.27333304881963605,0.2733±0.0049,0.09468398256286796
EXP,5,0.1,medium,8192,ibm_mumbai,0.9965994459789171,0.0339051900461064,0.0339±0.0054,0.001653366907423547
EXP,5,0.2,medium,8192,ibm_mumbai,0.9880318670909104,0.04107312423758153,0.0411±0.0053,0.005522103835386003
EXP,5,0.30000000000000004,medium,8192,ibm_mumbai,0.977299678801107,0.05137824287689857,0.0514±0.0051,0.009487242883136961
EXP,5,0.4,medium,8192,ibm_mumbai,0.9713870500449124,0.04820540004579561,0.0482±0.0050,0.011441218525326497
EXP,5,0.5,medium,8192,ibm_mumbai,0.9657471309419795,0.054356442661404464,0.0544±0.0049,0.013385326690174074
EXP,5,0.6,medium,8192,ibm_mumbai,0.9625815572530181,0.054546264427053195,0.0545±0.0048,0.014192349555771266
EXP,5,0.7000000000000001,medium,8192,ibm_mumbai,0.9593694799012495,0.05480446828771798,0.0548±0.0047,0.015342236500009846
EXP,5,0.8,medium,8192,ibm_mumbai,0.7954668899926781,0.2566941560855876,0.2567±0.0050,0.084599533874526
EXP,5,0.9,medium,8192,ibm_mumbai,0.8063942599409191,0.24729876802841355,0.2473±0.0049,0.0791372450418798
EXP,5,1.0,medium,8192,ibm_mumbai,0.7710165464409935,0.2760185956946578,0.2760±0.0049,0.09483874320612887
EXP,5,0.1,high,8192,ibm_mumbai,0.9963085602427308,0.03704626030031538,0.0370±0.0054,0.0018049467886769796
EXP,5,0.2,high,8192,ibm_mumbai,0.9874831629785908,0.039177928854325,0.0392±0.0053,0.0057772786215744745
EXP,5,0.30000000000000004,high,8192,ibm_mumbai,0.9785373368421822,0.04502858063442729,0.0450±0.0051,0.008893936303185683
EXP,5,0.4,high,8192,ibm_mumbai,0.9711104674147883,0.052145665904082705,0.0521±0.0050,0.011576331637148534
EXP,5,0.5,high,8192,ibm_mumbai,0.9656975132059676,0.05452865334110515,0.0545±0.0049,0.013413273869231601
EXP,5,0.6,high,8192,ibm_mumbai,0.9609011270482376,0.05906527436974059,0.0591±0.0048,0.015050895218639632
EXP,5,0.7000000000000001,high,8192,ibm_mumbai,0.958785602087518,0.06273901159695633,0.0627±0.0047,0.01564511613774569
EXP,5,0.8,high,8192,ibm_mumbai,0.7121235367504255,0.32212384358558754,0.3221±0.0051,0.11913485891094308
EXP,5,0.9,high,8192,ibm_mumbai,0.7776148225877959,0.30149798677841355,0.3015±0.0050,0.09338504923784433
EXP,5,1.0,high,8192,ibm_mumbai,0.7725752701013507,0.2815348339508873,0.2815±0.0049,0.09536000247324988
EXP,5,0.1,low,4096,ibm_toronto,0.9942228418278268,0.041215282967248454,0.0412±0.0076,0.0027009529034310547
EXP,5,0.2,low,4096,ibm_toronto,0.9925729910705061,0.036404883518057915,0.0364±0.0074,0.00348535701659073
EXP,5,0.30000000000000004,low,4096,ibm_toronto,0.9866398417216068,0.04098780833537867,0.0410±0.0073,0.005858949593551321
EXP,5,0.4,low,4096,ibm_toronto,0.9808735368082634,0.03791324281740342,0.0379±0.0071,0.008028134451947288
EXP,5,0.5,low,4096,ibm_toronto,0.9763837533050089,0.04802304930458551,0.0480±0.0069,0.009661622834105653
EXP,5,0.6,low,4096,ibm_toronto,0.9710514977562342,0.05216015679305354,0.0522±0.0067,0.011455034690555737
EXP,5,0.7000000000000001,low,4096,ibm_toronto,0.9684545637288146,0.054522316279796514,0.0545±0.0065,0.012369250360501714
EXP,5,0.8,low,4096,ibm_toronto,0.7451587391469823,0.30128229683507723,0.3013±0.0071,0.10850475968269066
EXP,5,0.9,low,4096,ibm_toronto,0.6290514092706921,0.4410952685102503,0.4411±0.0074,0.1697204039641134
EXP,5,1.0,low,4096,ibm_toronto,0.6682250213782822,0.4071451855134091,0.4071±0.0073,0.147762612248809
EXP,5,0.1,medium,4096,ibm_toronto,0.9963351825318981,0.035217252908913116,0.0352±0.0076,0.0017493470448800346
EXP,5,0.2,medium,4096,ibm_toronto,0.9936207729855513,0.038232395174627225,0.0382±0.0074,0.003042178253107801
EXP,5,0.30000000000000004,medium,4096,ibm_toronto,0.9866558164392434,0.042337476445162,0.0423±0.0073,0.005858139870881368
EXP,5,0.4,medium,4096,ibm_toronto,0.9806912492553674,0.04143278139783605,0.0414±0.0071,0.008125396615726338
EXP,5,0.5,medium,4096,ibm_toronto,0.9750996601194689,0.044159475815186575,0.0442±0.0069,0.010054777763134811
EXP,5,0.6,medium,4096,ibm_toronto,0.9710788245856259,0.04181400339149027,0.0418±0.0067,0.011349357795366936
EXP,5,0.7000000000000001,medium,4096,ibm_toronto,0.969935259886944,0.05017071036640153,0.0502±0.0065,0.01170325700070157
EXP,5,0.8,medium,4096,ibm_toronto,0.7205301508689566,0.3288508284005834,0.3289±0.0072,0.12144145865958057
EXP,5,0.9,medium,4096,ibm_toronto,0.6473769371288777,0.430160096153414,0.4302±0.0074,0.16155620424439485
EXP,5,1.0,medium,4096,ibm_toronto,0.740136485100883,0.3480631542648171,0.3481±0.0071,0.11535561393187148
EXP,5,0.1,high,4096,ibm_toronto,0.9950350579472498,0.03682890998518452,0.0368±0.0076,0.00232165420540146
EXP,5,0.2,high,4096,ibm_toronto,0.993775638406598,0.03410261351793214,0.0341±0.0074,0.0029493235077077944
EXP,5,0.30000000000000004,high,4096,ibm_toronto,0.9878206665857694,0.035196486878899036,0.0352±0.0073,0.005364643035164172
EXP,5,0.4,high,4096,ibm_toronto,0.9808281708146807,0.04322749304907668,0.0432±0.0071,0.008040031669932479
EXP,5,0.5,high,4096,ibm_toronto,0.9755628289357579,0.048748898690125476,0.0487±0.0069,0.00991640879355349
EXP,5,0.6,high,4096,ibm_toronto,0.9706626777675493,0.04983343474847336,0.0498±0.0067,0.011577894254504614
EXP,5,0.7000000000000001,high,4096,ibm_toronto,0.9689625520250322,0.051663462989278854,0.0517±0.0065,0.012123467475531929
EXP,5,0.8,high,4096,ibm_toronto,0.7704241331257677,0.29274490492303545,0.2927±0.0071,0.0979479509380837
EXP,5,0.9,high,4096,ibm_toronto,0.7439638569811133,0.35301165865341355,0.3530±0.0072,0.11272176985133583
EXP,5,1.0,high,4096,ibm_toronto,0.7356293525680135,0.353678388638629,0.3537±0.0071,0.11726796770694861
EXP,5,0.1,low,8192,ibm_toronto,0.9974760522926401,0.026761506194786743,0.0268±0.0054,0.0011958693810106532
EXP,5,0.2,low,8192,ibm_toronto,0.9928446730952349,0.03581511996110401,0.0358±0.0053,0.0034014325242449454
EXP,5,0.30000000000000004,low,8192,ibm_toronto,0.9868553787848627,0.033124208978788,0.0331±0.0051,0.005561335195377948
EXP,5,0.4,low,8192,ibm_toronto,0.9817275663757408,0.036332038179182576,0.0363±0.0050,0.007442658138981415
EXP,5,0.5,low,8192,ibm_toronto,0.9778153686317126,0.04300692014648761,0.0430±0.0049,0.008770843048539624
EXP,5,0.6,low,8192,ibm_toronto,0.9743085914760761,0.043340738190444185,0.0433±0.0047,0.009964252887814499
EXP,5,0.7000000000000001,low,8192,ibm_toronto,0.9710504373785326,0.0439258169739955,0.0439±0.0046,0.011074573449769832
EXP,5,0.8,low,8192,ibm_toronto,0.7148290647377508,0.37609203929181756,0.3761±0.0051,0.12576753449292605
EXP,5,0.9,low,8192,ibm_toronto,0.64047956821144,0.4362636117784136,0.4363±0.0052,0.16460371943599755
EXP,5,1.0,low,8192,ibm_toronto,0.7596710376388857,0.3093666525786168,0.3094±0.0050,0.10161648715048688
EXP,5,0.1,medium,8192,ibm_toronto,0.9968796149701422,0.030838850261631738,0.0308±0.0054,0.0014754762825602108
EXP,5,0.2,medium,8192,ibm_toronto,0.9934421249165325,0.03269390821959968,0.0327±0.0053,0.003093759359311072
EXP,5,0.30000000000000004,medium,8192,ibm_toronto,0.9860529265600844,0.03783188390611246,0.0378±0.0051,0.005973399686115518
EXP,5,0.4,medium,8192,ibm_toronto,0.9813401910525069,0.03781818203375101,0.0378±0.0050,0.007630476461652474
EXP,5,0.5,medium,8192,ibm_toronto,0.9760635416117739,0.04258535977051005,0.0426±0.0049,0.009586309561939666
EXP,5,0.6,medium,8192,ibm_toronto,0.9722176683003239,0.04941963852243272,0.0494±0.0048,0.010782825919863938
EXP,5,0.7000000000000001,medium,8192,ibm_toronto,0.9717290057295959,0.0435596060364955,0.0436±0.0046,0.01075229420056872
EXP,5,0.8,medium,8192,ibm_toronto,0.7279661813575996,0.32433422681260615,0.3243±0.0051,0.11872986282446595
EXP,5,0.9,medium,8192,ibm_toronto,0.7379467628339254,0.34739642427841355,0.3474±0.0051,0.1139748210389775
EXP,5,1.0,medium,8192,ibm_toronto,0.6980041523512069,0.37284342770112905,0.3728±0.0051,0.13149117482645828
EXP,5,0.1,high,8192,ibm_toronto,0.9978221698134893,0.026922012304093218,0.0269±0.0054,0.0010823770702711572
EXP,5,0.2,high,8192,ibm_toronto,0.9935907593633952,0.032478525318657345,0.0325±0.0053,0.003035408702870347
EXP,5,0.30000000000000004,high,8192,ibm_toronto,0.9863169067362352,0.03400654075147941,0.0340±0.0051,0.005801467828877923
EXP,5,0.4,high,8192,ibm_toronto,0.9813240803892216,0.040003553286090496,0.0400±0.0050,0.007712109187788566
EXP,5,0.5,high,8192,ibm_toronto,0.9771536535626357,0.04198378959380411,0.0420±0.0049,0.00907573941720694
EXP,5,0.6,high,8192,ibm_toronto,0.9743085914760761,0.043340738190444185,0.0433±0.0047,0.009964252887814499
EXP,5,0.7000000000000001,high,8192,ibm_toronto,0.9712254138072098,0.05235425595696189,0.0524±0.0046,0.01107131620293252
EXP,5,0.8,high,8192,ibm_toronto,0.7532727942131339,0.29615534370073615,0.2962±0.0050,0.10483068219801
EXP,5,0.9,high,8192,ibm_toronto,0.6280901732140993,0.4427333383409136,0.4427±0.0052,0.17024558169279297
EXP,5,1.0,high,8192,ibm_toronto,0.7419224221202539,0.3505045605133873,0.3505±0.0050,0.11442827404479462
QGB,1,,low,4096,ibm_manila,0.7698972124903454,0.4208984375,0.4209±0.0030,0.1168905922594009
QGB,1,,medium,4096,ibm_manila,0.7544379901923431,0.430419921875,0.4304±0.0028,0.12457133412157004
QGB,1,,high,4096,ibm_manila,0.7601332966527647,0.427001953125,0.4270±0.0029,0.12175062798535495
QGB,1,,low,8192,ibm_manila,0.7540245367498897,0.4306640625,0.4307±0.0020,0.1247756702691964
QGB,1,,medium,8192,ibm_manila,0.7571035810922989,0.4288330078125,0.4288±0.0020,0.1232525217519058
QGB,1,,high,8192,ibm_manila,0.763312539977807,0.425048828125,0.4250±0.0021,0.12017138291860564
QGB,1,,low,4096,ibm_jakarta,0.7773643808347772,0.416015625,0.4160±0.0031,0.1131550679976501
QGB,1,,medium,4096,ibm_jakarta,0.7679840128030244,0.422119140625,0.4221±0.0030,0.11784517279445894
QGB,1,,high,4096,ibm_jakarta,0.7766306130537457,0.41650390625,0.4165±0.0031,0.11352280801341544
QGB,1,,low,8192,ibm_jakarta,0.7589272184289619,0.427734375,0.4277±0.0020,0.12234887268761918
QGB,1,,medium,8192,ibm_jakarta,0.7768143180930438,0.4163818359375,0.4164±0.0022,0.11343075432636665
QGB,1,,high,8192,ibm_jakarta,0.767406297074528,0.4224853515625,0.4225±0.0021,0.11813320982167042
QGB,1,,low,4096,ibm_mumbai,0.7648824522834222,0.424072265625,0.4241±0.0029,0.11939037200816033
QGB,1,,medium,4096,ibm_mumbai,0.7536101742430374,0.430908203125,0.4309±0.0028,0.12498039508852454
QGB,1,,high,4096,ibm_mumbai,0.7593300975860834,0.427490234375,0.4275±0.0029,0.12214908802643105
QGB,1,,low,8192,ibm_mumbai,0.7639027750115095,0.4246826171875,0.4247±0.0021,0.11987783860678716
QGB,1,,medium,8192,ibm_mumbai,0.7751546078339961,0.41748046875,0.4175±0.0021,0.1142621042565435
QGB,1,,high,8192,ibm_mumbai,0.7577134144271064,0.428466796875,0.4285±0.0020,0.12295046159984722
QGB,1,,low,4096,ibm_toronto,0.9426963654938726,0.232421875,0.2324±0.0049,0.028897494449367178
QGB,1,,medium,4096,ibm_toronto,0.9640043357079282,0.186279296875,0.1863±0.0051,0.018099151436087202
QGB,1,,high,4096,ibm_toronto,0.9506716246167609,0.216552734375,0.2166±0.0050,0.02484939409655737
QGB,1,,low,8192,ibm_toronto,0.950905923775453,0.216064453125,0.2161±0.0035,0.02473057973224911
QGB,1,,medium,8192,ibm_toronto,0.9444111686988533,0.2291259765625,0.2291±0.0035,0.028026480650480676
QGB,1,,high,8192,ibm_toronto,0.9516049243045268,0.214599609375,0.2146±0.0035,0.024376151820357614
QGB,2,,low,4096,ibm_jakarta,0.7959558463214754,0.448486328125,0.4485±0.0053,0.10571870683574405
QGB,2,,medium,4096,ibm_jakarta,0.7931988036322984,0.451416015625,0.4514±0.0053,0.10720031928607907
QGB,2,,high,4096,ibm_jakarta,0.7892859182887676,0.454833984375,0.4548±0.0053,0.10928671424139605
QGB,2,,low,8192,ibm_jakarta,0.7980709243820595,0.446533203125,0.4465±0.0038,0.10459062037991196
QGB,2,,medium,8192,ibm_jakarta,0.798303948534768,0.4434814453125,0.4435±0.0038,0.10439927391308808
QGB,2,,high,8192,ibm_jakarta,0.7946417085259095,0.448486328125,0.4485±0.0038,0.10638997890918053
QGB,2,,low,4096,ibm_mumbai,0.7934100470165516,0.4501953125,0.4502±0.0053,0.10706150612606435
QGB,2,,medium,4096,ibm_mumbai,0.798308670972859,0.44482421875,0.4448±0.0054,0.10442791806441906
QGB,2,,high,4096,ibm_mumbai,0.7976560562763935,0.443603515625,0.4436±0.0054,0.10473362763294664
QGB,2,,low,8192,ibm_mumbai,0.8003389952396707,0.4420166015625,0.4420±0.0038,0.10332492014355119
QGB,2,,medium,8192,ibm_mumbai,0.8024056166456356,0.44140625,0.4414±0.0038,0.10225466198399769
QGB,2,,high,8192,ibm_mumbai,0.8035880916637279,0.433349609375,0.4333±0.0038,0.10147912716897199
QGB,2,,low,4096,ibm_toronto,0.7660762273885652,0.419921875,0.4199±0.0058,0.1190441509791662
QGB,2,,medium,4096,ibm_toronto,0.7784515938948909,0.41162109375,0.4116±0.0059,0.11282312725265073
QGB,2,,high,4096,ibm_toronto,0.7606379794627758,0.423095703125,0.4231±0.0058,0.12178852527977994
QGB,2,,low,8192,ibm_toronto,0.7759955740805548,0.41259765625,0.4126±0.0041,0.11410268005487609
QGB,2,,medium,8192,ibm_toronto,0.77855957779095,0.4112548828125,0.4113±0.0041,0.11278501649302286
QGB,2,,high,8192,ibm_toronto,0.7715048454260065,0.415771484375,0.4158±0.0041,0.11635676331100236
QGB,3,,low,4096,ibm_mumbai,0.7444399454050079,0.450439453125,0.4504±0.0062,0.13207147813747663
QGB,3,,medium,4096,ibm_mumbai,0.7097583626491865,0.4912109375,0.4912±0.0060,0.1511705705559134
QGB,3,,high,4096,ibm_mumbai,0.7379305543753769,0.462890625,0.4629±0.0061,0.1357683720686188
QGB,3,,low,8192,ibm_mumbai,0.7400448279845999,0.4549560546875,0.4550±0.0043,0.13448921090018384
QGB,3,,medium,8192,ibm_mumbai,0.7456630306641112,0.4512939453125,0.4513±0.0044,0.13148201248331481
QGB,3,,high,8192,ibm_mumbai,0.7273970410690699,0.474609375,0.4746±0.0043,0.14146937662402265
QGB,3,,low,4096,ibm_toronto,0.6385579492185874,0.580322265625,0.5803±0.0060,0.1919168559602346
QGB,3,,medium,4096,ibm_toronto,0.6200530961166301,0.595703125,0.5957±0.0060,0.2021674213924908
QGB,3,,high,4096,ibm_toronto,0.627625842560086,0.587158203125,0.5872±0.0060,0.1979635076136298
QGB,3,,low,8192,ibm_toronto,0.5711636834868803,0.6185302734375,0.6185±0.0038,0.23092023100447065
QGB,3,,medium,8192,ibm_toronto,0.5756503546698855,0.6158447265625,0.6158±0.0039,0.2283352463862355
QGB,3,,high,8192,ibm_toronto,0.6403714377870208,0.5792236328125,0.5792±0.0043,0.19094641873824325
QGB,4,,low,4096,ibm_mumbai,0.46282337586581485,0.703125,0.7031±0.0056,0.29504509959239267
QGB,4,,medium,4096,ibm_mumbai,0.47708359408356166,0.69189453125,0.6919±0.0055,0.2861299561281491
QGB,4,,high,4096,ibm_mumbai,0.4471745124408499,0.71240234375,0.7124±0.0054,0.3050018117133765
QGB,4,,low,8192,ibm_mumbai,0.47926008103357,0.6904296875,0.6904±0.0040,0.2844872069965521
QGB,4,,medium,8192,ibm_mumbai,0.4785313826045528,0.6912841796875,0.6913±0.0040,0.2850560196557971
QGB,4,,high,8192,ibm_mumbai,0.4666279328858121,0.7049560546875,0.7050±0.0040,0.2934800566871982
QGB,4,,low,4096,ibm_toronto,0.4361153211807293,0.734130859375,0.7341±0.0055,0.31423446716052916
QGB,4,,medium,4096,ibm_toronto,0.44529004737960287,0.72705078125,0.7271±0.0056,0.3080535660003082
QGB,4,,high,4096,ibm_toronto,0.47996859996387714,0.69775390625,0.6978±0.0056,0.2855137838083708
QGB,4,,low,8192,ibm_toronto,0.4127416649591291,0.7469482421875,0.7469±0.0038,0.32868101960647556
QGB,4,,medium,8192,ibm_toronto,0.4134784913686551,0.7459716796875,0.7460±0.0038,0.32837649131161734
